relative_delay_us,normalized_magnitude,magnitude_db,smoothed_magnitude
3.132000000000000000e+03,1.076334714889526367e-01,-1.936105346679687500e+01,1.480061300027306348e-01
3.136000000000000000e+03,1.343891322612762451e-01,-1.743271636962890625e+01,1.244009430523082688e-01
3.140000000000000000e+03,6.894373148679733276e-02,-2.323010444641113281e+01,1.184474408032203246e-01
3.144000000000000000e+03,7.282566744834184647e-03,-4.275431060791015625e+01,1.236542425136644419e-01
3.148000000000000000e+03,1.036405041813850403e-01,-1.968940925598144531e+01,1.030765083034410889e-01
3.152000000000000000e+03,1.261792033910751343e-01,-1.798024368286132812e+01,1.224531224611847546e-01
3.156000000000000000e+03,6.109478324651718140e-02,-2.427991676330566406e+01,1.305014516823211623e-01
3.160000000000000000e+03,1.379598975181579590e-01,-1.720494270324707031e+01,1.088108367823817507e-01
3.164000000000000000e+03,3.594933077692985535e-02,-2.888618469238281250e+01,1.253209954891477129e-01
3.168000000000000000e+03,2.638226561248302460e-02,-3.157375717163085938e+01,1.647936537338060281e-01
3.172000000000000000e+03,1.849855482578277588e-01,-1.465724468231201172e+01,1.565023676626685345e-01
3.176000000000000000e+03,2.016896009445190430e-01,-1.390633010864257812e+01,1.804327793007814151e-01
3.180000000000000000e+03,1.084277629852294922e-01,-1.929718971252441406e+01,1.781348089578872473e-01
3.184000000000000000e+03,1.211853399872779846e-01,-1.833099746704101562e+01,1.812959656296657673e-01
3.188000000000000000e+03,1.819729059934616089e-02,-3.479986572265625000e+01,1.472257328891080908e-01
3.192000000000000000e+03,1.962450444698333740e-01,-1.414402580261230469e+01,1.397496386940362545e-01
3.196000000000000000e+03,8.033729344606399536e-02,-2.190165519714355469e+01,1.389280375867498196e-01
3.200000000000000000e+03,8.179920166730880737e-02,-2.174501800537109375e+01,1.504782326106031687e-01
3.204000000000000000e+03,1.182589381933212280e-01,-1.854332160949707031e+01,1.385151975421013426e-01
3.208000000000000000e+03,5.933709815144538879e-02,-2.453347396850585938e+01,1.397434919819141308e-01
3.212000000000000000e+03,1.536347717046737671e-01,-1.627021026611328125e+01,1.622411674641650869e-01
3.216000000000000000e+03,8.471226692199707031e-02,-2.144107437133789062e+01,1.968435149128249795e-01
3.220000000000000000e+03,1.619320511817932129e-01,-1.581334304809570312e+01,2.243310247770199384e-01
3.224000000000000000e+03,2.415065467357635498e-01,-1.234142208099365234e+01,1.937615427866929696e-01
3.228000000000000000e+03,1.572428792715072632e-01,-1.606858062744140625e+01,2.317768435125378279e-01
3.232000000000000000e+03,4.475153610110282898e-02,-2.698384094238281250e+01,2.556903462013775385e-01
3.236000000000000000e+03,2.201162278652191162e-01,-1.314695835113525391e+01,2.112854080109445865e-01
3.240000000000000000e+03,2.471078336238861084e-01,-1.214226913452148438e+01,2.188199613394778698e-01
3.244000000000000000e+03,8.334379643201828003e-02,-2.158253479003906250e+01,2.209442930788061699e-01
3.248000000000000000e+03,1.840796619653701782e-01,-1.469988346099853516e+01,1.763004938854044745e-01
3.252000000000000000e+03,5.231804028153419495e-02,-2.562696838378906250e+01,1.284336525418739161e-01
3.256000000000000000e+03,6.110269576311111450e-02,-2.427879333496093750e+01,1.574012712314661055e-01
3.260000000000000000e+03,7.661437988281250000e-02,-2.231379508972167969e+01,1.440415257853984443e-01
3.264000000000000000e+03,1.865214705467224121e-01,-1.458542346954345703e+01,1.617113401236672798e-01
3.268000000000000000e+03,1.364945471286773682e-01,-1.729769515991210938e+01,2.003391637978639839e-01
3.272000000000000000e+03,1.152548789978027344e-01,-1.876681327819824219e+01,2.222607343198678143e-01
3.276000000000000000e+03,1.986883580684661865e-01,-1.403655147552490234e+01,1.916388520532043005e-01
3.280000000000000000e+03,1.546952426433563232e-01,-1.621046066284179688e+01,1.826080925628315588e-01
3.284000000000000000e+03,7.745159417390823364e-02,-2.221939277648925781e+01,1.739303888374387763e-01
3.288000000000000000e+03,1.043285354971885681e-01,-1.963193702697753906e+01,1.557426389600721772e-01
3.292000000000000000e+03,8.434639126062393188e-02,-2.147867012023925781e+01,1.318099483214975332e-01
3.296000000000000000e+03,1.339067220687866211e-01,-1.746395301818847656e+01,1.452677378526001928e-01
3.300000000000000000e+03,6.945111602544784546e-02,-2.316641616821289062e+01,1.436055819682848511e-01
3.304000000000000000e+03,1.253859251737594604e-01,-1.803502464294433594e+01,1.505653920890268338e-01
3.308000000000000000e+03,9.840822219848632812e-02,-2.013937187194824219e+01,1.644830460520031457e-01
3.312000000000000000e+03,1.091360375285148621e-01,-1.924063682556152344e+01,1.646600822384052254e-01
3.316000000000000000e+03,1.834790110588073730e-01,-1.472827148437500000e+01,1.828979596670033958e-01
3.320000000000000000e+03,7.008168846368789673e-02,-2.308790969848632812e+01,1.859233782763977938e-01
3.324000000000000000e+03,1.903461068868637085e-01,-1.440912055969238281e+01,2.071623803158924859e-01
3.328000000000000000e+03,1.091842427849769592e-01,-1.923680114746093750e+01,1.911037419080564292e-01
3.332000000000000000e+03,1.847857087850570679e-01,-1.466663265228271484e+01,2.214226499416873106e-01
3.336000000000000000e+03,1.262809038162231445e-01,-1.797324752807617188e+01,1.813344021909193415e-01
3.340000000000000000e+03,1.780724227428436279e-01,-1.498806762695312500e+01,1.722761231685817906e-01
3.344000000000000000e+03,4.755866527557373047e-02,-2.645540618896484375e+01,1.598492095315508232e-01
3.348000000000000000e+03,7.692021131515502930e-02,-2.227919006347656250e+01,1.746232614560423169e-01
3.352000000000000000e+03,1.405231803655624390e-01,-1.704504013061523438e+01,1.499212978199129520e-01
3.356000000000000000e+03,1.789035350084304810e-01,-1.494762229919433594e+01,1.856324297190467265e-01
3.360000000000000000e+03,9.008827805519104004e-02,-2.090663528442382812e+01,2.466039483504875451e-01
3.364000000000000000e+03,1.747555732727050781e-01,-1.515137863159179688e+01,2.296804172396259835e-01
3.368000000000000000e+03,2.940902709960937500e-01,-1.063038730621337891e+01,2.211382549487665439e-01
3.372000000000000000e+03,8.024447411298751831e-02,-2.191169738769531250e+01,2.203309260949458948e-01
3.376000000000000000e+03,1.484778225421905518e-01,-1.656676864624023438e+01,1.999936280022830137e-01
3.380000000000000000e+03,8.721271157264709473e-02,-2.118840408325195312e+01,1.744363081138904092e-01
3.384000000000000000e+03,1.023176163434982300e-01,-1.980099105834960938e+01,1.822623266708294498e-01
3.388000000000000000e+03,2.030594944953918457e-01,-1.384753322601318359e+01,1.698232430249073666e-01
3.392000000000000000e+03,1.081194058060646057e-01,-1.932192611694335938e+01,1.843486485731760383e-01
3.396000000000000000e+03,1.041719466447830200e-01,-1.964498329162597656e+01,1.621499541051586168e-01
3.400000000000000000e+03,1.389497071504592896e-01,-1.714284706115722656e+01,1.529394328316863727e-01
3.404000000000000000e+03,2.324968576431274414e-02,-3.267165756225585938e+01,1.578918587650220695e-01
3.408000000000000000e+03,1.702532023191452026e-01,-1.537809371948242188e+01,1.840402712578187161e-01
3.412000000000000000e+03,1.257590949535369873e-01,-1.800921249389648438e+01,1.782116778968232118e-01
3.416000000000000000e+03,1.973080933094024658e-01,-1.409710121154785156e+01,2.496532948958917197e-01
3.420000000000000000e+03,1.181892603635787964e-01,-1.854843902587890625e+01,2.333487210660306066e-01
3.424000000000000000e+03,2.777124345302581787e-01,-1.112809371948242188e+01,2.637491648123747034e-01
3.428000000000000000e+03,1.121791154146194458e-01,-1.900175857543945312e+01,2.280263063629069387e-01
3.432000000000000000e+03,2.340402454137802124e-01,-1.261418914794921875e+01,2.132752494380268926e-01
3.436000000000000000e+03,7.006941735744476318e-02,-2.308942985534667969e+01,1.755658305272632114e-01
3.440000000000000000e+03,6.564853340387344360e-02,-2.365550041198730469e+01,1.748246899548676903e-01
3.444000000000000000e+03,1.433979719877243042e-01,-1.686914062500000000e+01,1.396104659196206466e-01
3.448000000000000000e+03,1.095393002033233643e-01,-1.920860099792480469e+01,1.380500607645058220e-01
3.452000000000000000e+03,1.086132377386093140e-01,-1.928234481811523438e+01,1.464537489373555768e-01
3.456000000000000000e+03,6.451152265071868896e-02,-2.380725479125976562e+01,1.227431463185435223e-01
3.460000000000000000e+03,9.558102488517761230e-02,-2.039256668090820312e+01,1.549799979689095997e-01
3.464000000000000000e+03,5.894488468766212463e-02,-2.459107589721679688e+01,1.621743139949043955e-01
3.468000000000000000e+03,2.243614196777343750e-01,-1.298103713989257812e+01,1.930409581918452189e-01
3.472000000000000000e+03,1.342381536960601807e-01,-1.744248199462890625e+01,2.283966371396481676e-01
3.476000000000000000e+03,1.744531989097595215e-01,-1.516642093658447266e+01,2.222227652727061242e-01
3.480000000000000000e+03,2.215118706226348877e-01,-1.309206008911132812e+01,1.881035261780233114e-01
3.484000000000000000e+03,3.695461526513099670e-02,-2.864662551879882812e+01,1.856000436477754922e-01
3.488000000000000000e+03,1.028345599770545959e-01,-1.975721740722656250e+01,1.748793995625579356e-01
3.492000000000000000e+03,1.253211796283721924e-01,-1.803951072692871094e+01,1.550429293400832076e-01
3.496000000000000000e+03,1.362681090831756592e-01,-1.731211471557617188e+01,1.680835906659621237e-01
3.500000000000000000e+03,1.508577764034271240e-01,-1.642864608764648438e+01,1.441668258374067535e-01
3.504000000000000000e+03,8.340320736169815063e-02,-2.157634544372558594e+01,1.565248695238138643e-01
3.508000000000000000e+03,1.764715835452079773e-02,-3.506650543212890625e+01,1.587703721302844151e-01
3.512000000000000000e+03,1.693384051322937012e-01,-1.542489051818847656e+01,1.319721872162366028e-01
3.516000000000000000e+03,1.442662030458450317e-01,-1.681670761108398438e+01,1.483695087298758652e-01
3.520000000000000000e+03,5.540725216269493103e-02,-2.512866783142089844e+01,2.214788028814735632e-01
3.524000000000000000e+03,1.418076455593109131e-01,-1.696600723266601562e+01,2.309590348126284165e-01
3.528000000000000000e+03,2.780498862266540527e-01,-1.111754608154296875e+01,2.461049392879189335e-01
3.532000000000000000e+03,2.031053602695465088e-01,-1.384557247161865234e+01,3.135671945219196122e-01
3.536000000000000000e+03,1.982133090496063232e-01,-1.405734443664550781e+01,3.401127157854105798e-01
3.540000000000000000e+03,2.956961989402770996e-01,-1.058308601379394531e+01,3.133123522766119162e-01
3.544000000000000000e+03,2.363582253456115723e-01,-1.252858543395996094e+01,3.240971597947489014e-01
3.548000000000000000e+03,1.825916022062301636e-01,-1.477038383483886719e+01,3.257527913996329239e-01
3.552000000000000000e+03,2.415189892053604126e-01,-1.234097480773925781e+01,2.607786074651299302e-01
3.556000000000000000e+03,2.041103839874267578e-01,-1.380269813537597656e+01,2.230779761458669963e-01
3.560000000000000000e+03,6.426933407783508301e-02,-2.383992385864257812e+01,2.224652042750231429e-01
3.564000000000000000e+03,1.020750626921653748e-01,-1.982160758972167969e+01,2.101912880237451486e-01
3.568000000000000000e+03,1.804090142250061035e-01,-1.487483501434326172e+01,2.196525349083727485e-01
3.572000000000000000e+03,1.978014111518859863e-01,-1.407541275024414062e+01,2.371628265355645027e-01
3.576000000000000000e+03,2.378097176551818848e-01,-1.247540855407714844e+01,2.813489974159485985e-01
3.580000000000000000e+03,1.266379803419113159e-01,-1.794872093200683594e+01,2.524135211045998028e-01
3.584000000000000000e+03,2.594586014747619629e-01,-1.171863746643066406e+01,2.166328791684343502e-01
3.588000000000000000e+03,7.734582573175430298e-02,-2.223126220703125000e+01,1.626765621875465029e-01
3.592000000000000000e+03,7.035692036151885986e-02,-2.305386352539062500e+01,1.958437145863169970e-01
3.596000000000000000e+03,4.562659934163093567e-02,-2.681563949584960938e+01,1.446257782507385514e-01
3.600000000000000000e+03,2.447736710309982300e-01,-1.222470664978027344e+01,1.709574876443770985e-01
3.604000000000000000e+03,7.702912390232086182e-02,-2.226690101623535156e+01,1.599993704559672381e-01
3.608000000000000000e+03,1.711348444223403931e-01,-1.533323097229003906e+01,1.728942719744298862e-01
3.612000000000000000e+03,3.132599219679832458e-02,-3.008190345764160156e+01,1.676244991488848590e-01
3.616000000000000000e+03,9.155602008104324341e-02,-2.076626205444335938e+01,1.762998517072110471e-01
3.620000000000000000e+03,2.260036468505859375e-01,-1.291769123077392578e+01,1.586877800658197946e-01
3.624000000000000000e+03,1.079292371869087219e-01,-1.933721733093261719e+01,2.129563065133692756e-01
3.628000000000000000e+03,1.084036752581596375e-01,-1.929911994934082031e+01,2.131223901101265417e-01
3.632000000000000000e+03,2.246211469173431396e-01,-1.297098731994628906e+01,1.976465733862484142e-01
3.636000000000000000e+03,9.214758127927780151e-02,-2.071031951904296875e+01,1.808557482944764538e-01
3.640000000000000000e+03,1.708814501762390137e-01,-1.534610176086425781e+01,1.823892384436783531e-01
3.644000000000000000e+03,4.812320694327354431e-02,-2.635290908813476562e+01,1.682629121281829787e-01
3.648000000000000000e+03,1.138657033443450928e-01,-1.887214279174804688e+01,1.713947168637704188e-01
3.652000000000000000e+03,1.743056029081344604e-01,-1.517377281188964844e+01,1.598191641684179598e-01
3.656000000000000000e+03,1.033025309443473816e-01,-1.971778106689453125e+01,2.206677705211658735e-01
3.660000000000000000e+03,1.296513229608535767e-01,-1.774446105957031250e+01,2.262204406211087981e-01
3.664000000000000000e+03,2.648554742336273193e-01,-1.153982162475585938e+01,1.895013995884086144e-01
3.668000000000000000e+03,1.336433589458465576e-01,-1.748105239868164062e+01,1.965969059358217419e-01
3.672000000000000000e+03,4.351869598031044006e-02,-2.722648239135742188e+01,2.050165397906544840e-01
3.676000000000000000e+03,1.285755038261413574e-01,-1.781683349609375000e+01,1.653177072229732036e-01
3.680000000000000000e+03,1.596406102180480957e-01,-1.593713283538818359e+01,1.310288870659322424e-01
3.684000000000000000e+03,1.234550625085830688e-01,-1.816982078552246094e+01,1.721529316365051354e-01
3.688000000000000000e+03,1.151248067617416382e-02,-3.877662277221679688e+01,1.643691357728397640e-01
3.692000000000000000e+03,1.899954676628112793e-01,-1.442513465881347656e+01,1.923709080005372996e-01
3.696000000000000000e+03,1.008509621024131775e-01,-1.992639923095703125e+01,2.030648901859051225e-01
3.700000000000000000e+03,2.593781054019927979e-01,-1.172133445739746094e+01,2.243093559695083228e-01
3.704000000000000000e+03,1.615451872348785400e-01,-1.583411979675292969e+01,1.852033616013530060e-01
3.708000000000000000e+03,8.718161284923553467e-02,-2.119150161743164062e+01,1.945728146564572603e-01
3.712000000000000000e+03,5.070664361119270325e-02,-2.589870262145996094e+01,1.437949063494670388e-01
3.716000000000000000e+03,1.342233419418334961e-01,-1.744343948364257812e+01,1.516394581272337005e-01
3.720000000000000000e+03,7.851593196392059326e-02,-2.210084533691406250e+01,1.454804588562380041e-01
3.724000000000000000e+03,1.894861310720443726e-01,-1.444845199584960938e+01,1.625219342548820389e-01
3.728000000000000000e+03,6.524431705474853516e-02,-2.370914649963378906e+01,1.865905554001203448e-01
3.732000000000000000e+03,1.114054471254348755e-01,-1.906187248229980469e+01,1.880069703984758034e-01
3.736000000000000000e+03,2.199516296386718750e-01,-1.315345668792724609e+01,1.501210643950422474e-01
3.740000000000000000e+03,8.356095850467681885e-02,-2.155993270874023438e+01,1.663247848717451516e-01
3.744000000000000000e+03,5.454305186867713928e-02,-2.526521301269531250e+01,1.618872728931408655e-01
3.748000000000000000e+03,1.229591816663742065e-01,-1.820478057861328125e+01,1.636172423763286865e-01
3.752000000000000000e+03,9.559979289770126343e-02,-2.039086151123046875e+01,2.236671244355126209e-01
3.756000000000000000e+03,2.261134833097457886e-01,-1.291347026824951172e+01,2.531613679417778484e-01
3.760000000000000000e+03,2.974483072757720947e-01,-1.053176975250244141e+01,2.468541342809461303e-01
3.764000000000000000e+03,1.595964729785919189e-01,-1.593953323364257812e+01,2.318315248811217977e-01
3.768000000000000000e+03,1.004939004778862000e-01,-1.995720672607421875e+01,2.123270461421672695e-01
3.772000000000000000e+03,4.209184274077415466e-02,-2.751604080200195312e+01,1.348154133876104110e-01
